,Unnamed: 0,names,values,target,model
3127,7,paris-151,0.1863048140839134,ihme-congenital-birth-defects,etr
3128,8,wdi2-SP.POP.65UP.FE.ZS,0.0974662517122361,ihme-congenital-birth-defects,etr
3129,9,wdi2-SH.HIV.INCD,0.0522781160405882,ihme-congenital-birth-defects,etr
3130,0,wdi2-SH.HIV.1524.MA.ZS,0.3736645544144579,ihme-cystic-echinococcosis,etr
3131,1,wdi2-SE.PRM.AGES,0.0114134557677994,ihme-cystic-echinococcosis,etr
3132,2,wdi2-SP.DYN.IMRT.FE.IN,0.0320379595777763,ihme-cystic-echinococcosis,etr
3133,3,ohi-spp-score,0.0190588037286991,ihme-cystic-echinococcosis,etr
3134,4,wdi2-TX.VAL.SERV.CD.WT,0.0160287633892419,ihme-cystic-echinococcosis,etr
3135,5,ihme-varicella-and-herpes-zoster,0.0484805873235781,ihme-cystic-echinococcosis,etr
3136,6,ihme-invasive-non-typhoidal-salmonella-(ints),0.1483047516138106,ihme-cystic-echinococcosis,etr
3137,7,mvi-ldc-AFF-Index,0.2849766971560344,ihme-cystic-echinococcosis,etr
3138,8,ihme-stroke,0.0564899745961175,ihme-cystic-echinococcosis,etr
3139,9,wdi-CM.MKT.TRAD.CD,0.0095444524324843,ihme-cystic-echinococcosis,etr
3140,0,hdr-169806,0.1240374786489807,ihme-cysticercosis,etr
3141,1,igrac-twap_ind_sids_humandepgwagricult,0.0399928206145628,ihme-cysticercosis,etr
3142,2,wdi2-SH.STA.HYGN.RU.ZS,0.1289903004096323,ihme-cysticercosis,etr
3143,3,wdi2-SL.TLF.0714.WK.TM,0.0583941741874481,ihme-cysticercosis,etr
3144,4,wdi2-ST.INT.XPND.MP.ZS,0.059245031997473,ihme-cysticercosis,etr
3145,5,hdr-68606,0.0845048744790584,ihme-cysticercosis,etr
3146,6,wdi2-SL.UEM.BASC.ZS,0.1443442249948661,ihme-cysticercosis,etr
3147,7,ohi-cp-future,0.1996977764433488,ihme-cysticercosis,etr
3148,8,ihme-zika-virus,0.0688804749177116,ihme-cysticercosis,etr
3149,9,wdi2-SL.TLF.0714.WK.ZS,0.0919128433069177,ihme-cysticercosis,etr
3150,0,wdi-EG.ELC.ACCS.UR.ZS,0.0185845371312576,ihme-decubitus-ulcer,etr
3151,1,epi-HAD,0.0936244754605173,ihme-decubitus-ulcer,etr
3152,2,wdi-IC.GOV.DURS.ZS,0.0068195005450815,ihme-decubitus-ulcer,etr
3153,3,ohi-hab-pressures,0.011587835347843,ihme-decubitus-ulcer,etr
3154,4,wdi2-SL.TLF.ACTI.FE.ZS,0.0657015285560497,ihme-decubitus-ulcer,etr
3155,5,ihme-multiple-myeloma,0.6893697834642438,ihme-decubitus-ulcer,etr
3156,6,wdi2-NY.ADJ.SVNG.CD,0.0115609600899423,ihme-decubitus-ulcer,etr
3157,7,hdr-181606,0.0084258365528527,ihme-decubitus-ulcer,etr
3158,8,wdi2-TM.TAX.MANF.BR.ZS,0.0775919571953274,ihme-decubitus-ulcer,etr
3159,9,wdi2-TX.VAL.OTHR.ZS.WT,0.0167335856568844,ihme-decubitus-ulcer,etr
3160,0,wdi2-SL.EMP.MPYR.FE.ZS,0.155596564971349,ihme-dengue,etr
3161,1,wdi-IC.WRH.PROC,0.0741400650000738,ihme-dengue,etr
3162,2,wdi-EN.ATM.PM25.MC.ZS,0.1051970306222522,ihme-dengue,etr
3163,3,wdi-GC.TAX.YPKG.ZS,0.0745951187790732,ihme-dengue,etr
3164,4,wdi2-SH.DYN.NMRT,0.1368247343331613,ihme-dengue,etr
3165,5,igrac-twap_sids_hydrogeological_hydconductivity,0.0251352481400163,ihme-dengue,etr
3166,6,wdi2-TM.QTY.MRCH.XD.WD,0.0791647049349539,ihme-dengue,etr
3167,7,wdi-DT.NFL.PRVT.CD,0.0129895830500875,ihme-dengue,etr
3168,8,igrac-twap_ind_sids_mannualrenewablegwpercap,0.2931125948809436,ihme-dengue,etr
3169,9,wdi-IQ.CPA.BREG.XQ,0.0432443552880888,ihme-dengue,etr
3170,0,ndgain-id_infr_04-score,0.0817163734811775,ihme-depressive-disorders,etr
3171,1,wdi2-SP.POP.2024.FE.5Y,0.0161782652547102,ihme-depressive-disorders,etr
3172,2,ohi-hab-score,0.0266958672999661,ihme-depressive-disorders,etr
3173,3,epi-AIR,0.0247334084381403,ihme-depressive-disorders,etr
3174,4,ihme-diphtheria,0.1371300523403957,ihme-depressive-disorders,etr
3175,5,wdi-HD.HCI.OVRL.UB,0.0615477836366829,ihme-depressive-disorders,etr
3176,6,wdi2-SH.DTH.MORT,0.0294096638900243,ihme-depressive-disorders,etr
3177,7,wdi2-SL.TLF.ACTI.1524.FE.ZS,0.0529036726318594,ihme-depressive-disorders,etr
3178,8,wdi2-TX.VAL.TRAN.ZS.WT,0.0214221996025117,ihme-depressive-disorders,etr
3179,9,ihme-bipolar-disorder,0.5482627134245314,ihme-depressive-disorders,etr
3180,0,wdi-EG.ELC.HYRO.ZS,0.0805513272653398,ihme-dermatitis,etr
3181,1,wdi2-SL.AGR.EMPL.ZS,0.0807136234942844,ihme-dermatitis,etr
3182,2,key-hdr-137506,0.2274545802659396,ihme-dermatitis,etr
3183,3,wdi2-SP.POP.1564.FE.IN,0.0469933206716312,ihme-dermatitis,etr
3184,4,wdi-AG.LND.AGRI.K2,0.0597604162345644,ihme-dermatitis,etr
3185,5,wdi2-SE.SEC.ENRL.LO.TC.ZS,0.0858704333463576,ihme-dermatitis,etr
3186,6,wdi-EN.POP.DNST,0.2595203343949528,ihme-dermatitis,etr
3187,7,wdi2-NY.GNP.PCAP.PP.CD,0.0489739191805528,ihme-dermatitis,etr
3188,8,wdi2-NE.CON.TOTL.KD,0.0452509340040237,ihme-dermatitis,etr
3189,9,wdi2-SE.TER.CUAT.ST.ZS,0.0649111111423533,ihme-dermatitis,etr
3190,0,wdi-DT.ODA.ODAT.PC.ZS,0.0386837928936783,ihme-diabetes-mellitus,etr
3191,1,key-wdi-IT.NET.USER.ZS,0.0593077338380142,ihme-diabetes-mellitus,etr
3192,2,wdi2-SH.MED.CMHW.P3,0.0558093834806875,ihme-diabetes-mellitus,etr
3193,3,wdi2-SH.IMM.MEAS,0.0200605903343836,ihme-diabetes-mellitus,etr
3194,4,wdi2-SH.DYN.NCOM.FE.ZS,0.1584683235813089,ihme-diabetes-mellitus,etr
3195,5,wdi2-SL.EMP.SMGT.FE.ZS,0.1157724786750639,ihme-diabetes-mellitus,etr
3196,6,wdi2-SE.PRM.REPT.FE.ZS,0.1841714779424181,ihme-diabetes-mellitus,etr
3197,7,wdi2-SL.TLF.0714.WK.FE.ZS,0.1344000790662405,ihme-diabetes-mellitus,etr
3198,8,ohi-cw-pressures,0.1620993682661527,ihme-diabetes-mellitus,etr
3199,9,ohi-cp-status,0.0712267719220521,ihme-diabetes-mellitus,etr
3200,0,ohi-hab-pressures,0.1489693703296888,ihme-diarrheal-diseases,etr
3201,1,epi-PBD,0.0612023864627725,ihme-diarrheal-diseases,etr
3202,2,hdr-128306,0.1795423119314098,ihme-diarrheal-diseases,etr
3203,3,wdi-HD.HCI.OVRL.LB.FE,0.2188845886336751,ihme-diarrheal-diseases,etr
3204,4,wdi-AG.LND.FRST.ZS,0.0256076092586611,ihme-diarrheal-diseases,etr
3205,5,ohi-eco-pressures,0.0765446140357658,ihme-diarrheal-diseases,etr
3206,6,key-mvi-wdi2-ST.INT.RCPT.XP.ZS,0.0124101194594897,ihme-diarrheal-diseases,etr
3207,7,ihme-sudden-infant-death-syndrome,0.0793451594761872,ihme-diarrheal-diseases,etr
3208,8,wdi-IC.ELC.TIME,0.1819309876418293,ihme-diarrheal-diseases,etr
3209,9,paris-76,0.0155628527705202,ihme-diarrheal-diseases,etr
3210,0,wdi2-NY.GNS.ICTR.CD,0.0561290974633712,ihme-dietary-iron-deficiency,etr
3211,1,wdi2-SE.PRM.PRIV.ZS,0.1444826481628033,ihme-dietary-iron-deficiency,etr
3212,2,wdi-BM.GSR.TOTL.CD,0.032372905023186,ihme-dietary-iron-deficiency,etr
3213,3,ihme-age-related-and-other-hearing-loss,0.1235974801131546,ihme-dietary-iron-deficiency,etr
3214,4,wdi2-NE.IMP.GNFS.KD,0.0359912216851836,ihme-dietary-iron-deficiency,etr
3215,5,ndgain-id_infr_04-raw,0.04990393827203,ihme-dietary-iron-deficiency,etr
3216,6,wdi2-SP.DYN.LE00.MA.IN,0.1743550173848546,ihme-dietary-iron-deficiency,etr
3217,7,epi-WMG,0.1315289754039687,ihme-dietary-iron-deficiency,etr
3218,8,wdi2-NY.GDP.FCST.CD,0.0522982435912455,ihme-dietary-iron-deficiency,etr
3219,9,wdi-EN.CO2.ETOT.ZS,0.1993404729002022,ihme-dietary-iron-deficiency,etr
3220,0,wdi2-SH.TBS.INCD,0.1438325431014228,ihme-diphtheria,etr
3221,1,ohi-liv-resilience,0.0695495785072172,ihme-diphtheria,etr
3222,2,ohi-hab-pressures,0.0206447010744663,ihme-diphtheria,etr
3223,3,wdi2-SP.POP.0014.FE.ZS,0.31630491225897,ihme-diphtheria,etr
3224,4,ndgain-id_food_02-score,0.093521707444076,ihme-diphtheria,etr
3225,5,hdr-71406,0.0512594670431703,ihme-diphtheria,etr
3226,6,ndgain-id_food_03-score,0.040905848754396,ihme-diphtheria,etr
3227,7,wdi-IQ.SPI.OVRL,0.0505392775955088,ihme-diphtheria,etr
3228,8,irena-lb-cap-on,0.0661585312893501,ihme-diphtheria,etr
3229,9,ihme-diarrheal-diseases,0.1472834329314221,ihme-diphtheria,etr
3230,0,ihme-atrial-fibrillation-and-flutter,0.1408352608897987,ihme-drowning,etr
3231,1,wdi2-SP.POP.4044.FE.5Y,0.1229170430968114,ihme-drowning,etr
3232,2,ihme-other-chronic-respiratory-diseases,0.1004518961139087,ihme-drowning,etr
3233,3,wdi-HD.HCI.OVRL.UB,0.0612121078803922,ihme-drowning,etr
3234,4,hdr-43006,0.0806058097626163,ihme-drowning,etr
3235,5,"ihme-fire,-heat,-and-hot-substances",0.156681213166528,ihme-drowning,etr
3236,6,ohi-ao-status,0.1054853971014987,ihme-drowning,etr
3237,7,paris-25,0.0517354485261113,ihme-drowning,etr
3238,8,ndgain-id_gove_03-raw,0.0745262940311394,ihme-drowning,etr
3239,9,wdi-ER.FSH.PROD.MT,0.1055495294311947,ihme-drowning,etr
3240,0,unicef-cm6,0.3676520033982332,ihme-drug-use-disorders,etr
3241,1,wdi2-TX.VAL.FUEL.ZS.UN,0.0352716400105325,ihme-drug-use-disorders,etr
3242,2,ndgain-id_ecos_05-score,0.0835811338972364,ihme-drug-use-disorders,etr
3243,3,wdi2-TX.VAL.TRVL.ZS.WT,0.0953790037890704,ihme-drug-use-disorders,etr
3244,4,wdi-BM.GSR.NFSV.CD,0.0522010676280616,ihme-drug-use-disorders,etr
3245,5,wdi2-per_sa_allsa.cov_q5_tot,0.0480729407005286,ihme-drug-use-disorders,etr
3246,6,wdi-EG.ELC.ACCS.UR.ZS,0.0631969181807154,ihme-drug-use-disorders,etr
3247,7,ihme-road-injuries,0.0375706396204541,ihme-drug-use-disorders,etr
3248,8,ohi-liv-future,0.0630905896228138,ihme-drug-use-disorders,etr
3249,9,wdi-AG.LND.ARBL.HA.PC,0.1539840631523538,ihme-drug-use-disorders,etr
3250,0,wdi2-SP.POP.TOTL.MA.ZS,0.0365060479314157,ihme-eating-disorders,etr
3251,1,ihme-urticaria,0.0892624001397778,ihme-eating-disorders,etr
3252,2,wdi2-NY.GDS.TOTL.CD,0.0512238939023105,ihme-eating-disorders,etr
3253,3,ohi-tr-pressures,0.0115393755315315,ihme-eating-disorders,etr
3254,4,wdi-IP.TMK.NRCT,0.1244196641253745,ihme-eating-disorders,etr
3255,5,wdi-BM.GSR.ROYL.CD,0.0787589916646498,ihme-eating-disorders,etr
3256,6,ihme-other-musculoskeletal-disorders,0.3357084917661648,ihme-eating-disorders,etr
3257,7,hdr-123606,0.2256864270556925,ihme-eating-disorders,etr
3258,8,wdi2-SH.XPD.OOPC.PP.CD,0.0325499437949438,ihme-eating-disorders,etr
3259,9,wdi2-SE.ADT.LITR.ZS,0.0143447640881388,ihme-eating-disorders,etr
3260,0,wdi-IT.NET.USER.ZS,0.0,ihme-ebola,etr
3261,1,wdi2-per_si_allsi.cov_q3_tot,0.0,ihme-ebola,etr
3262,2,ihme-measles,0.0,ihme-ebola,etr
3263,3,"ihme-endocrine,-metabolic,-blood,-and-immune-disorders",0.0,ihme-ebola,etr
3264,4,wdi2-SL.TLF.CACT.ZS,0.0,ihme-ebola,etr
3265,5,ohi-fis-resilience,0.0,ihme-ebola,etr
3266,6,hdr-103606,0.0,ihme-ebola,etr
3267,7,wdi-EN.ATM.GHGO.ZG,0.0,ihme-ebola,etr
3268,8,ndgain-id_habi_05-score,0.0,ihme-ebola,etr
3269,9,wdi2-SH.DTH.MORT,0.0,ihme-ebola,etr
3270,0,wdi2-SL.TLF.0714.MA.ZS,0.041417113308108,ihme-encephalitis,etr
3271,1,ihme-neonatal-disorders,0.3331980958598095,ihme-encephalitis,etr
3272,2,wdi-FI.RES.TOTL.CD,0.0488316982908419,ihme-encephalitis,etr
3273,3,key-wdi-DT.ODA.ODAT.GN.ZS,0.098919118507394,ihme-encephalitis,etr
3274,4,ndgain-id_ecos_05-raw,0.0728225292233506,ihme-encephalitis,etr
3275,5,wdi2-SE.PRM.TCAQ.FE.ZS,0.2079722200399079,ihme-encephalitis,etr
3276,6,wdi2-SH.HIV.INCD.YG.P3,0.0636393857922172,ihme-encephalitis,etr
3277,7,wdi2-NY.GDP.MKTP.CD,0.0418645816354679,ihme-encephalitis,etr
3278,8,wdi-EG.ELC.NGAS.ZS,0.0365767457860566,ihme-encephalitis,etr
3279,9,key-wdi2-NY.GDP.MKTP.CD,0.054758511556846,ihme-encephalitis,etr
3280,0,wdi2-SL.UEM.BASC.MA.ZS,0.0898356824205503,ihme-endocarditis,etr
3281,1,key-wdi-FB.BNK.CAPA.ZS,0.1324355626255544,ihme-endocarditis,etr
3282,2,hdr-64306,0.0572711911597456,ihme-endocarditis,etr
3283,3,ohi-lsp-pressures,0.1582759915179483,ihme-endocarditis,etr
3284,4,wdi2-SP.POP.65UP.MA.ZS,0.1388976281747005,ihme-endocarditis,etr
3285,5,wdi-DT.NFL.PBND.CD,0.0630616446970064,ihme-endocarditis,etr
3286,6,ohi-cp-resilience,0.0933123103917099,ihme-endocarditis,etr
3287,7,epi-SNM,0.1344284684595511,ihme-endocarditis,etr
3288,8,key-hdr-97306,0.0934444095014805,ihme-endocarditis,etr
3289,9,wdi-DT.NFL.PRVT.CD,0.0390371110517526,ihme-endocarditis,etr
3290,0,key-wdi-BN.CAB.XOKA.GD.ZS,0.02925561152389,"ihme-endocrine,-metabolic,-blood,-and-immune-disorders",etr
3291,1,wdi2-NV.MNF.TECH.ZS.UN,0.0865343488363394,"ihme-endocrine,-metabolic,-blood,-and-immune-disorders",etr
3292,2,ndgain-id_heal_03-score,0.3478401267375337,"ihme-endocrine,-metabolic,-blood,-and-immune-disorders",etr
3293,3,ndgain-id_wate_04-score,0.0714264098023935,"ihme-endocrine,-metabolic,-blood,-and-immune-disorders",etr
3294,4,wdi-IQ.CPA.FINQ.XQ,0.0409827769721812,"ihme-endocrine,-metabolic,-blood,-and-immune-disorders",etr
3295,5,ndgain-nd-vulnerability-food,0.0952254992182078,"ihme-endocrine,-metabolic,-blood,-and-immune-disorders",etr
3296,6,wdi2-SE.TER.CUAT.BA.MA.ZS,0.0458696898131767,"ihme-endocrine,-metabolic,-blood,-and-immune-disorders",etr
3297,7,wdi2-SP.POP.4044.MA.5Y,0.1038336716254138,"ihme-endocrine,-metabolic,-blood,-and-immune-disorders",etr
3298,8,ihme-tuberculosis,0.0639962236669502,"ihme-endocrine,-metabolic,-blood,-and-immune-disorders",etr
3299,9,ndgain-id_ecos_01-raw,0.1150356418039135,"ihme-endocrine,-metabolic,-blood,-and-immune-disorders",etr
3300,0,wdi2-NY.ADJ.NNTY.KD,0.0959114205603484,ihme-environmental-heat-and-cold-exposure,etr
3301,1,paris-141,0.0683385458357786,ihme-environmental-heat-and-cold-exposure,etr
3302,2,epi-HLT,0.1099323410135316,ihme-environmental-heat-and-cold-exposure,etr
3303,3,wdi2-TM.VAL.MRCH.RS.ZS,0.1580165002889987,ihme-environmental-heat-and-cold-exposure,etr
3304,4,wdi2-TM.UVI.MRCH.XD.WD,0.0686023770420095,ihme-environmental-heat-and-cold-exposure,etr
3305,5,wdi2-NE.CON.PRVT.ZS,0.069989530295763,ihme-environmental-heat-and-cold-exposure,etr
3306,6,wdi2-SE.SEC.AGES,0.1183764553739208,ihme-environmental-heat-and-cold-exposure,etr
3307,7,wdi-DT.TDS.DPPG.XP.ZS,0.1715501396294445,ihme-environmental-heat-and-cold-exposure,etr
3308,8,wdi-DC.DAC.DEUL.CD,0.0684560985252981,ihme-environmental-heat-and-cold-exposure,etr
3309,9,wdi2-SP.DYN.LE00.IN,0.0708265914349067,ihme-environmental-heat-and-cold-exposure,etr
3310,0,wdi2-SL.EMP.1524.SP.MA.ZS,0.1402112732388943,ihme-esophageal-cancer,etr
3311,1,ihme-other-cardiovascular-and-circulatory-diseases,0.1794158045754917,ihme-esophageal-cancer,etr
3312,2,ihme-sudden-infant-death-syndrome,0.0342830037794823,ihme-esophageal-cancer,etr
3313,3,wdi2-SP.DYN.IMRT.FE.IN,0.0448102610110036,ihme-esophageal-cancer,etr
3314,4,ihme-other-pharynx-cancer,0.2971695567617743,ihme-esophageal-cancer,etr
3315,5,wdi-GC.NFN.TOTL.CN,0.0977419709047493,ihme-esophageal-cancer,etr
3316,6,wdi-DC.DAC.SVNL.CD,0.0434821203630789,ihme-esophageal-cancer,etr
3317,7,wdi2-NY.ADJ.DRES.GN.ZS,0.0328320608644291,ihme-esophageal-cancer,etr
3318,8,wdi2-SH.ALC.PCAP.MA.LI,0.0674052270588871,ihme-esophageal-cancer,etr
3319,9,hdr-69706,0.0626487214422091,ihme-esophageal-cancer,etr
3320,0,wdi2-SL.TLF.CACT.MA.NE.ZS,0.0627369720299132,ihme-executions-and-police-conflict,etr
3321,1,wdi-BN.KAC.EOMS.CD,0.1758219612975657,ihme-executions-and-police-conflict,etr
3322,2,wdi2-SH.HIV.1524.MA.ZS,0.06686348839891,ihme-executions-and-police-conflict,etr
3323,3,wdi2-SE.PRE.TCAQ.MA.ZS,0.0634257901264744,ihme-executions-and-police-conflict,etr
3324,4,wdi2-SE.PRM.ENRL.TC.ZS,0.0502275694088809,ihme-executions-and-police-conflict,etr
3325,5,wdi2-SH.ALC.PCAP.FE.LI,0.0685747049562315,ihme-executions-and-police-conflict,etr
3326,6,wdi-EN.ATM.CO2E.KT,0.1631103321715254,ihme-executions-and-police-conflict,etr
3327,7,ohi-cp-resilience,0.1928251566512975,ihme-executions-and-police-conflict,etr
3328,8,wdi2-SP.POP.2529.FE.5Y,0.0707345960254385,ihme-executions-and-police-conflict,etr
3329,9,ldc-EVI,0.0856794289337625,ihme-executions-and-police-conflict,etr
3330,0,ihme-upper-digestive-system-diseases,0.0851617383501858,ihme-exposure-to-forces-of-nature,etr
3331,1,wdi2-SP.DYN.IMRT.FE.IN,0.0572776189907856,ihme-exposure-to-forces-of-nature,etr
3332,2,ihme-self-harm,0.0309635547620882,ihme-exposure-to-forces-of-nature,etr
3333,3,epi-WTL,0.038701508551954,ihme-exposure-to-forces-of-nature,etr
3334,4,wdi-DC.DAC.ITAL.CD,0.0517551870629222,ihme-exposure-to-forces-of-nature,etr
3335,5,ihme-low-back-pain,0.0607629853239804,ihme-exposure-to-forces-of-nature,etr
3336,6,wdi-LP.LPI.ITRN.XQ,0.0198036106890479,ihme-exposure-to-forces-of-nature,etr
3337,7,ihme-otitis-media,0.101850115129735,ihme-exposure-to-forces-of-nature,etr
3338,8,wdi2-SH.DTH.2024,0.5269525364902138,ihme-exposure-to-forces-of-nature,etr
3339,9,wdi2-SL.TLF.TOTL.FE.ZS,0.0267711446490866,ihme-exposure-to-forces-of-nature,etr
3340,0,mvi-geographic,0.1576613703255432,ihme-exposure-to-mechanical-forces,etr
3341,1,hdr-121106,0.0928199118757082,ihme-exposure-to-mechanical-forces,etr
3342,2,wdi2-SE.PRM.DURS,0.1682047716234564,ihme-exposure-to-mechanical-forces,etr
3343,3,wdi2-SH.ANM.ALLW.ZS,0.1734744872186264,ihme-exposure-to-mechanical-forces,etr
3344,4,key-wdi-IT.NET.USER.ZS,0.0343497897432217,ihme-exposure-to-mechanical-forces,etr
3345,5,wdi-DT.ODA.ODAT.PC.ZS,0.0289980387387001,ihme-exposure-to-mechanical-forces,etr
3346,6,ihme-dermatitis,0.1468160579189998,ihme-exposure-to-mechanical-forces,etr
3347,7,unicef-ncwh1,0.0323761870323062,ihme-exposure-to-mechanical-forces,etr
3348,8,wdi2-TM.VAL.MRCH.AL.ZS,0.0276401788925116,ihme-exposure-to-mechanical-forces,etr
3349,9,wdi2-NV.SRV.TOTL.CN,0.1376592066309261,ihme-exposure-to-mechanical-forces,etr
3350,0,hdr-43006,0.1040128037911457,ihme-falls,etr
3351,1,ohi-lsp-resilience,0.0650555162642164,ihme-falls,etr
3352,2,wdi-IP.JRN.ARTC.SC,0.4822764304200809,ihme-falls,etr
3353,3,igrac-twap_sids_socioeconomic_totgwabstraction,0.0224025288657174,ihme-falls,etr
3354,4,wdi-IP.IDS.RSCT,0.0393190949340624,ihme-falls,etr
3355,5,wdi2-SL.UEM.1524.FE.NE.ZS,0.0435134742404402,ihme-falls,etr
3356,6,paris-59,0.0370263139275858,ihme-falls,etr
3357,7,ihme-hodgkin-lymphoma,0.0758239659922441,ihme-falls,etr
3358,8,ohi-tr-pressures,0.0346319814537644,ihme-falls,etr
3359,9,wdi-IS.AIR.PSGR,0.0959378901107423,ihme-falls,etr
3360,0,ihme-intestinal-nematode-infections,0.1874710700301374,"ihme-fire,-heat,-and-hot-substances",etr
3361,1,wdi-FX.OWN.TOTL.FE.ZS,0.0479480408998857,"ihme-fire,-heat,-and-hot-substances",etr
3362,2,hdr-24006,0.2552159913452032,"ihme-fire,-heat,-and-hot-substances",etr
3363,3,wdi-DC.DAC.USAL.CD,0.0586505400521187,"ihme-fire,-heat,-and-hot-substances",etr
3364,4,paris-64,0.1105206387560134,"ihme-fire,-heat,-and-hot-substances",etr
3365,5,paris-82,0.0705110717930318,"ihme-fire,-heat,-and-hot-substances",etr
3366,6,wdi2-NE.GDI.TOTL.KD.ZG,0.0177484432820162,"ihme-fire,-heat,-and-hot-substances",etr
3367,7,wdi-FS.AST.DOMO.GD.ZS,0.1330410281410526,"ihme-fire,-heat,-and-hot-substances",etr
3368,8,paris-83,0.0388361056722521,"ihme-fire,-heat,-and-hot-substances",etr
3369,9,ihme-osteoarthritis,0.0800570700282886,"ihme-fire,-heat,-and-hot-substances",etr
3370,0,wdi2-NY.ADJ.AEDU.GN.ZS,0.0,ihme-food-borne-trematodiases,etr
3371,1,ihme-lower-respiratory-infections,0.0,ihme-food-borne-trematodiases,etr
3372,2,ndgain-id_ecos_05-score,0.0,ihme-food-borne-trematodiases,etr
3373,3,key-hdr-137506,0.0,ihme-food-borne-trematodiases,etr
3374,4,igrac-twap_sids_hydrogeological_tannspringdischarge,0.0,ihme-food-borne-trematodiases,etr
3375,5,wdi2-SI.POV.NAHC,0.0,ihme-food-borne-trematodiases,etr
3376,6,epi-SHI,0.0,ihme-food-borne-trematodiases,etr
3377,7,hdr-58006,0.0,ihme-food-borne-trematodiases,etr
3378,8,wdi-AG.LND.IRIG.AG.ZS,0.0,ihme-food-borne-trematodiases,etr
3379,9,wdi-DT.DOD.MIBR.CD,0.0,ihme-food-borne-trematodiases,etr
3380,0,wdi2-NY.TAX.NIND.KN,0.079046036792712,ihme-foreign-body,etr
3381,1,wdi-DT.DOD.DPPG.CD,0.1228513449060755,ihme-foreign-body,etr
3382,2,wdi-IC.REG.COST.PC.MA.ZS,0.1240405968819475,ihme-foreign-body,etr
3383,3,ohi-fis-resilience,0.0644884312223772,ihme-foreign-body,etr
3384,4,ihme-acute-hepatitis,0.111375601032945,ihme-foreign-body,etr
3385,5,ihme-neck-pain,0.1240032296341805,ihme-foreign-body,etr
3386,6,wdi-EG.USE.COMM.CL.ZS,0.1006874505414831,ihme-foreign-body,etr
3387,7,wdi-LP.LPI.OVRL.XQ,0.0503053652530593,ihme-foreign-body,etr
3388,8,ndgain-id_habi_05-score,0.0197065272297537,ihme-foreign-body,etr
3389,9,irena-owe-cap-off,0.2034954165054658,ihme-foreign-body,etr
3390,0,ndgain-id_habi_03-score,0.0900880073743208,ihme-fungal-skin-diseases,etr
3391,1,epi-FSS,0.0697803931586563,ihme-fungal-skin-diseases,etr
3392,2,mvi-environmental,0.1491714930493599,ihme-fungal-skin-diseases,etr
3393,3,wdi2-SE.PRM.OENR.MA.ZS,0.0728179617667774,ihme-fungal-skin-diseases,etr
3394,4,wdi-IS.SHP.GOOD.TU,0.0548829077708515,ihme-fungal-skin-diseases,etr
3395,5,wdi2-SN.ITK.DEFC.ZS,0.1281195254991774,ihme-fungal-skin-diseases,etr
3396,6,wdi-EN.ATM.PM25.MC.ZS,0.1015114464085436,ihme-fungal-skin-diseases,etr
3397,7,wdi2-SL.EMP.SELF.ZS,0.1406667565096202,ihme-fungal-skin-diseases,etr
3398,8,ihme-peripheral-artery-disease,0.1494822271992942,ihme-fungal-skin-diseases,etr
3399,9,wdi2-SE.PRM.OENR.ZS,0.0434792812633984,ihme-fungal-skin-diseases,etr
3400,0,epi-RMS,0.0989801474167754,ihme-gallbladder-and-biliary-diseases,etr
3401,1,wdi2-SP.DYN.LE00.IN,0.0541893040099395,ihme-gallbladder-and-biliary-diseases,etr
3402,2,wdi-IC.BUS.DISC.XQ,0.1801312996244115,ihme-gallbladder-and-biliary-diseases,etr
3403,3,wdi2-NY.GDP.MKTP.PP.CD,0.2686373735021365,ihme-gallbladder-and-biliary-diseases,etr
3404,4,wdi2-SP.POP.6569.FE.5Y,0.0653401890397083,ihme-gallbladder-and-biliary-diseases,etr
3405,5,wdi2-SP.POP.5054.FE.5Y,0.0668715411028179,ihme-gallbladder-and-biliary-diseases,etr
3406,6,wdi2-NE.GDI.TOTL.KN,0.0566898471234795,ihme-gallbladder-and-biliary-diseases,etr
3407,7,ndgain-nd-vulnerability-health,0.0689804850856215,ihme-gallbladder-and-biliary-diseases,etr
3408,8,wdi-EN.ATM.METH.ZG,0.0375313320171735,ihme-gallbladder-and-biliary-diseases,etr
3409,9,wdi2-NY.EXP.CAPM.KN,0.102648481077936,ihme-gallbladder-and-biliary-diseases,etr
3410,0,wdi-BX.GSR.TRVL.ZS,0.0314462282690753,ihme-gallbladder-and-biliary-tract-cancer,etr
3411,1,wdi2-MS.MIL.TOTL.TF.ZS,0.0355310573790015,ihme-gallbladder-and-biliary-tract-cancer,etr
3412,2,wdi2-NY.ADJ.DFOR.CD,0.0218880248097736,ihme-gallbladder-and-biliary-tract-cancer,etr
3413,3,wdi-EN.ATM.SF6G.KT.CE,0.0485448215229416,ihme-gallbladder-and-biliary-tract-cancer,etr
3414,4,ohi-hab-resilience,0.2578423782768221,ihme-gallbladder-and-biliary-tract-cancer,etr
3415,5,ihme-brain-and-central-nervous-system-cancer,0.0744373807869307,ihme-gallbladder-and-biliary-tract-cancer,etr
3416,6,irena-rh-cap-on,0.0447777364001841,ihme-gallbladder-and-biliary-tract-cancer,etr
3417,7,wdi-EN.ATM.CO2E.SF.KT,0.0465063340709575,ihme-gallbladder-and-biliary-tract-cancer,etr
3418,8,wdi-GC.LBL.TOTL.GD.ZS,0.0303976937978729,ihme-gallbladder-and-biliary-tract-cancer,etr
